generic_name_clean,side_effect,term_type,source
pregabalin,Electrocardiogram QT shortened,PT,label_confirmed
pregabalin,Purpuric rash,LLT,label_confirmed
pregabalin,Vesiculobullous rash,LLT,label_confirmed
pregabalin,Dermatitis bullous,PT,label_confirmed
pregabalin,Hyperreflexia,LLT,label_confirmed
pregabalin,Hyperreflexia,PT,label_confirmed
pregabalin,Retinal depigmentation,LLT,label_confirmed
pregabalin,Retinal depigmentation,PT,label_confirmed
pregabalin,Schizophrenic reaction,LLT,label_confirmed
pregabalin,Schizophreniform disorder,PT,label_confirmed
pregabalin,Skin discolouration,LLT,label_confirmed
pregabalin,Skin discolouration,PT,label_confirmed
pregabalin,Dry skin,LLT,label_confirmed
pregabalin,Dry skin,PT,label_confirmed
pregabalin,Tendon disorder,LLT,label_confirmed
pregabalin,Tendon disorder,PT,label_confirmed
pregabalin,Tendon rupture,LLT,label_confirmed
pregabalin,Tendon rupture,PT,label_confirmed
pregabalin,Decreased tolerance,LLT,label_confirmed
pregabalin,Drug tolerance decreased,PT,label_confirmed
pregabalin,Intestinal ulcer,LLT,label_confirmed
pregabalin,Intestinal ulcer,PT,label_confirmed
pregabalin,Uterine fibroids enlarged,LLT,label_confirmed
pregabalin,Uterine leiomyoma,PT,label_confirmed
pregabalin,Vulvovaginal disorder,LLT,label_confirmed
pregabalin,Vulvovaginal disorder,PT,label_confirmed
pregabalin,Gastric atony,LLT,label_confirmed
pregabalin,Impaired gastric emptying,PT,label_confirmed
pregabalin,Gastric atony,PT,label_confirmed
pregabalin,Accommodation disorder,LLT,label_confirmed
pregabalin,Accommodation disorder,PT,label_confirmed
pregabalin,Retinal vascular disorder,LLT,label_confirmed
pregabalin,Retinal vascular disorder,PT,label_confirmed
pregabalin,Vitreous disorder,LLT,label_confirmed
pregabalin,Vitreous disorder,PT,label_confirmed
pregabalin,Tendinous contracture,LLT,label_confirmed
pregabalin,Tendinous contracture,PT,label_confirmed
pregabalin,Vascular anomaly,LLT,label_confirmed
pregabalin,Vascular anomaly,PT,label_confirmed
pregabalin,Eyelid oedema,LLT,label_confirmed
pregabalin,Eyelid oedema,PT,label_confirmed
pregabalin,Abnormal faeces,LLT,label_confirmed
pregabalin,Abnormal faeces,PT,label_confirmed
pregabalin,Iron deficiency anaemia,LLT,label_confirmed
pregabalin,Iron deficiency anaemia,PT,label_confirmed
pregabalin,Photosensitivity reaction,LLT,label_confirmed
pregabalin,Photosensitivity reaction,PT,label_confirmed
pregabalin,Eruption lichenoid,LLT,label_confirmed
pregabalin,Lichenoid keratosis,PT,label_confirmed
pregabalin,Prostatic specific antigen increased,LLT,label_confirmed
pregabalin,Prostatic specific antigen increased,PT,label_confirmed
pregabalin,Hangover,LLT,label_confirmed
pregabalin,Hangover,PT,label_confirmed
pregabalin,Pseudolymphoma,LLT,label_confirmed
pregabalin,Pseudolymphoma,PT,label_confirmed
pregabalin,Urination impaired,LLT,label_confirmed
pregabalin,Rectal tenesmus,LLT,label_confirmed
pregabalin,Proctalgia,PT,label_confirmed
pregabalin,Anorectal discomfort,PT,label_confirmed
pregabalin,Rectal tenesmus,PT,label_confirmed
pregabalin,Thinking abnormal,LLT,label_confirmed
pregabalin,Thinking abnormal,PT,label_confirmed
pregabalin,Bradypsychic response,LLT,label_confirmed
pregabalin,Bradyphrenia,PT,label_confirmed
pregabalin,Respiratory depression,LLT,label_confirmed
pregabalin,Pulmonary function test decreased,PT,label_confirmed
pregabalin,Respiratory depression,PT,label_confirmed
pregabalin,Cerebration impaired,LLT,label_confirmed
pregabalin,Eye redness,LLT,label_confirmed
pregabalin,Ocular hyperaemia,PT,label_confirmed
pregabalin,Sputum increased,LLT,label_confirmed
pregabalin,Sputum increased,PT,label_confirmed
pregabalin,Increased bronchial secretion,PT,label_confirmed
pregabalin,Urine abnormality,LLT,label_confirmed
pregabalin,Urine analysis abnormal,PT,label_confirmed
pregabalin,Urine abnormality,PT,label_confirmed
pregabalin,Unexpected therapeutic effect,LLT,label_confirmed
pregabalin,Therapeutic response unexpected,PT,label_confirmed
pregabalin,Colour blindness,LLT,label_confirmed
pregabalin,Colour blindness,PT,label_confirmed
pregabalin,Retinal oedema,LLT,label_confirmed
pregabalin,Retinal oedema,PT,label_confirmed
pregabalin,Sepsis,LLT,label_confirmed
pregabalin,Sepsis,PT,label_confirmed
pregabalin,Ventricular bigeminy,LLT,label_confirmed
pregabalin,Extrasystoles,PT,label_confirmed
pregabalin,Atrioventricular block second degree,LLT,label_confirmed
pregabalin,Atrioventricular block second degree,PT,label_confirmed
pregabalin,Carotid artery occlusion,LLT,label_confirmed
pregabalin,Carotid artery occlusion,PT,label_confirmed
pregabalin,Intestinal stenosis,LLT,label_confirmed
pregabalin,Intestinal stenosis,PT,label_confirmed
pregabalin,Rectal haemorrhage,LLT,label_confirmed
pregabalin,Rectal haemorrhage,PT,label_confirmed
pregabalin,Pancreatitis necrotising,LLT,label_confirmed
pregabalin,Pancreatitis necrotising,PT,label_confirmed
pregabalin,Psychotic depression,LLT,label_confirmed
pregabalin,Major depression,PT,label_confirmed
pregabalin,Hypoglycemic reaction,LLT,label_confirmed
pregabalin,Dependence physiological,LLT,label_confirmed
pregabalin,Dependence,PT,label_confirmed
pregabalin,Disorder calcium (NOS),LLT,label_confirmed
pregabalin,Calcium metabolism disorder,PT,label_confirmed
pregabalin,Extrasystoles,LLT,label_confirmed
pregabalin,Anaphylactoid reaction,LLT,label_confirmed
pregabalin,Anaphylactic shock,PT,label_confirmed
pregabalin,Anaphylactoid reaction,PT,label_confirmed
pregabalin,Gastric ulcer haemorrhage,LLT,label_confirmed
pregabalin,Gastric ulcer haemorrhage,PT,label_confirmed
pregabalin,Avitaminosis,LLT,label_confirmed
pregabalin,Hypovitaminosis,PT,label_confirmed
pregabalin,Red blood cell abnormality,LLT,label_confirmed
pregabalin,Red blood cell abnormality,PT,label_confirmed
pregabalin,Enlargement abdomen,LLT,label_confirmed
pregabalin,Akathisia,LLT,label_confirmed
pregabalin,Akathisia,PT,label_confirmed
pregabalin,Lupus erythematosus,LLT,label_confirmed
pregabalin,Systemic lupus erythematosus,PT,label_confirmed
pregabalin,Rash maculo-papular,LLT,label_confirmed
pregabalin,Rash maculo-papular,PT,label_confirmed
pregabalin,Hyperkinesia,LLT,label_confirmed
pregabalin,Hyperkinesia,PT,label_confirmed
pregabalin,Bradycardia,LLT,label_confirmed
pregabalin,Bradycardia,PT,label_confirmed
pregabalin,Nodal tachycardia,LLT,label_confirmed
pregabalin,Nodal arrhythmia,PT,label_confirmed
pregabalin,Laboratory test abnormal,LLT,label_confirmed
pregabalin,Laboratory test abnormal,PT,label_confirmed
pregabalin,Neuropathy,LLT,label_confirmed
pregabalin,Urolithiasis,LLT,label_confirmed
pregabalin,Calculus urinary,PT,label_confirmed
pregabalin,Blindness,LLT,label_confirmed
pregabalin,Blindness,PT,label_confirmed
pregabalin,Endometrial cancer,LLT,label_confirmed
pregabalin,Endometrial cancer,PT,label_confirmed
pregabalin,Lymphadenopathy,LLT,label_confirmed
pregabalin,Lymphadenopathy,PT,label_confirmed
pregabalin,Dementia,LLT,label_confirmed
pregabalin,Dementia,PT,label_confirmed
pregabalin,Electrocardiogram ST segment elevation,LLT,label_confirmed
pregabalin,Electrocardiogram ST segment elevation,PT,label_confirmed
pregabalin,Electrocardiogram T wave inversion,LLT,label_confirmed
pregabalin,Electrocardiogram T wave inversion,PT,label_confirmed
pregabalin,Electrocardiogram abnormal,LLT,label_confirmed
pregabalin,Electrocardiogram abnormal,PT,label_confirmed
pregabalin,Paralysis,LLT,label_confirmed
pregabalin,Paralysis,PT,label_confirmed
pregabalin,Thyroid carcinoma,LLT,label_confirmed
pregabalin,Thyroid cancer,PT,label_confirmed
pregabalin,Sweating decreased,LLT,label_confirmed
pregabalin,Hypohidrosis,PT,label_confirmed
pregabalin,PRL increased,LLT,label_confirmed
pregabalin,Blood prolactin increased,PT,label_confirmed
pregabalin,Prothrombin level decreased,LLT,label_confirmed
pregabalin,Prothrombin level decreased,PT,label_confirmed
pregabalin,Renal pain,LLT,label_confirmed
pregabalin,Renal pain,PT,label_confirmed
pregabalin,Cough increased,LLT,label_confirmed
pregabalin,Prostate carcinoma,LLT,label_confirmed
pregabalin,Prostate cancer,PT,label_confirmed
pregabalin,Carcinoma breast,LLT,label_confirmed
pregabalin,Breast cancer,PT,label_confirmed
pregabalin,Carcinoma of lung,LLT,label_confirmed
pregabalin,Lung neoplasm malignant,PT,label_confirmed
pregabalin,Bladder carcinoma,LLT,label_confirmed
pregabalin,Bladder cancer,PT,label_confirmed
pregabalin,Skin carcinoma,LLT,label_confirmed
pregabalin,Skin cancer,PT,label_confirmed
pregabalin,Hyperuricaemia,LLT,label_confirmed
pregabalin,Hyperuricaemia,PT,label_confirmed
pregabalin,Blood uric acid increased,PT,label_confirmed
pregabalin,Thrombocytosis,LLT,label_confirmed
pregabalin,Thrombocytosis,PT,label_confirmed
pregabalin,Sleep disorder,LLT,label_confirmed
pregabalin,Sleep disorder,PT,label_confirmed
pregabalin,Thrombocytopenic purpura,LLT,label_confirmed
pregabalin,Thrombocytopenic purpura,PT,label_confirmed
pregabalin,Cardiomyopathy,LLT,label_confirmed
pregabalin,Cardiomyopathy,PT,label_confirmed
pregabalin,Cerebral ischaemia,LLT,label_confirmed
pregabalin,Cerebral ischaemia,PT,label_confirmed
pregabalin,Myasthenia,LLT,label_confirmed
pregabalin,Muscular weakness,PT,label_confirmed
pregabalin,Ovarian cancer,LLT,label_confirmed
pregabalin,Ovarian cancer,PT,label_confirmed
pregabalin,Pseudomembranous colitis,LLT,label_confirmed
pregabalin,Pseudomembranous colitis,PT,label_confirmed
pregabalin,Chronic leukaemia,LLT,label_confirmed
pregabalin,Chronic leukaemia,PT,label_confirmed
pregabalin,Dyspareunia,LLT,label_confirmed
pregabalin,Dyspareunia,PT,label_confirmed
pregabalin,Breast neoplasm,LLT,label_confirmed
pregabalin,Breast neoplasm,PT,label_confirmed
pregabalin,Drug dependence,LLT,label_confirmed
pregabalin,Drug dependence,PT,label_confirmed
pregabalin,Brain oedema,LLT,label_confirmed
pregabalin,Brain oedema,PT,label_confirmed
pregabalin,Retinal vein thrombosis,LLT,label_confirmed
pregabalin,Retinal vein thrombosis,PT,label_confirmed
pregabalin,Arthritis bacterial,LLT,label_confirmed
pregabalin,Arthritis bacterial,PT,label_confirmed
pregabalin,Coronary artery disease,LLT,label_confirmed
pregabalin,Coronary artery disease,PT,label_confirmed
pregabalin,Gastritis haemorrhagic,LLT,label_confirmed
pregabalin,Gastritis haemorrhagic,PT,label_confirmed
pregabalin,Hepatocellular carcinoma,LLT,label_confirmed
pregabalin,Hepatocellular carcinoma,PT,label_confirmed
pregabalin,Hepatic cancer,PT,label_confirmed
pregabalin,Abnormal ejaculation,LLT,label_confirmed
pregabalin,Ejaculation disorder,PT,label_confirmed
pregabalin,Cerebral haemorrhage,LLT,label_confirmed
pregabalin,Cerebral haemorrhage,PT,label_confirmed
pregabalin,Vaginal haemorrhage,LLT,label_confirmed
pregabalin,Vaginal haemorrhage,PT,label_confirmed
pregabalin,Hypoventilation,LLT,label_confirmed
pregabalin,Hypoxia,PT,label_confirmed
pregabalin,Hypoventilation,PT,label_confirmed
pregabalin,Respiratory failure,PT,label_confirmed
pregabalin,Abnormal vision,LLT,label_confirmed
oxycodone,Addison's disease,LLT,label_confirmed
oxycodone,Addison's disease,PT,label_confirmed
oxycodone,Alcoholism,LLT,label_confirmed
oxycodone,Alcoholism,PT,label_confirmed
oxycodone,Alcohol abuse,PT,label_confirmed
oxycodone,Anorexia,LLT,label_confirmed
oxycodone,Apnoea,LLT,label_confirmed
oxycodone,Apnoea,PT,label_confirmed
oxycodone,Asthenia,LLT,label_confirmed
oxycodone,Asthma,LLT,label_confirmed
oxycodone,Asthma,PT,label_confirmed
oxycodone,Blister,LLT,label_confirmed
oxycodone,Blister,PT,label_confirmed
oxycodone,Dermatitis bullous,PT,label_confirmed
oxycodone,Breast feeding,LLT,label_confirmed
oxycodone,Breast feeding,PT,label_confirmed
oxycodone,Bronchitis,LLT,label_confirmed
oxycodone,Bronchitis,PT,label_confirmed
oxycodone,Cheyne-Stokes respiration,LLT,label_confirmed
oxycodone,Cheyne-Stokes respiration,PT,label_confirmed
oxycodone,Coma,LLT,label_confirmed
oxycodone,Coma,PT,label_confirmed
oxycodone,Cough,LLT,label_confirmed
oxycodone,Cough,PT,label_confirmed
oxycodone,Cyanosis,LLT,label_confirmed
oxycodone,Cyanosis,PT,label_confirmed
oxycodone,Delirium,LLT,label_confirmed
oxycodone,Delirium,PT,label_confirmed
oxycodone,Depersonalisation,LLT,label_confirmed
oxycodone,Depersonalisation,PT,label_confirmed
oxycodone,Dysuria,LLT,label_confirmed
oxycodone,Dysuria,PT,label_confirmed
oxycodone,Faecalith,LLT,label_confirmed
oxycodone,Faecalith,PT,label_confirmed
oxycodone,Faecaloma,PT,label_confirmed
oxycodone,Head injury,LLT,label_confirmed
oxycodone,Head injury,PT,label_confirmed
oxycodone,Cardiac arrest,LLT,label_confirmed
oxycodone,Cardiac arrest,PT,label_confirmed
oxycodone,Haematuria,LLT,label_confirmed
oxycodone,Haematuria,PT,label_confirmed
oxycodone,Hepatomegaly,LLT,label_confirmed
oxycodone,Hepatomegaly,PT,label_confirmed
oxycodone,Hypercalcaemia,LLT,label_confirmed
oxycodone,Hypercalcaemia,PT,label_confirmed
oxycodone,Hypoglycaemia,LLT,label_confirmed
oxycodone,Hypoglycaemia,PT,label_confirmed
oxycodone,Intestinal obstruction,LLT,label_confirmed
oxycodone,Intestinal obstruction,PT,label_confirmed
oxycodone,Muscle tone flaccid,LLT,label_confirmed
oxycodone,Hypotonia,PT,label_confirmed
oxycodone,Hypotonia,LLT,label_confirmed
oxycodone,Muscle relaxant therapy,PT,label_confirmed
oxycodone,Piloerection,LLT,label_confirmed
oxycodone,Piloerection,PT,label_confirmed
oxycodone,Pneumonia,LLT,label_confirmed
oxycodone,Pneumonia,PT,label_confirmed
oxycodone,Polyuria,LLT,label_confirmed
oxycodone,Polyuria,PT,label_confirmed
oxycodone,Urine output increased,PT,label_confirmed
oxycodone,Post herpetic neuralgia,LLT,label_confirmed
oxycodone,Post herpetic neuralgia,PT,label_confirmed
oxycodone,Shivering,LLT,label_confirmed
oxycodone,Shock,LLT,label_confirmed
oxycodone,Sinusitis,LLT,label_confirmed
oxycodone,Sinusitis,PT,label_confirmed
oxycodone,Sneezing,LLT,label_confirmed
oxycodone,Sneezing,PT,label_confirmed
oxycodone,Sweating,LLT,label_confirmed
oxycodone,Swelling,LLT,label_confirmed
oxycodone,Swelling,PT,label_confirmed
oxycodone,VT,LLT,label_confirmed
oxycodone,Ventricular tachycardia,PT,label_confirmed
oxycodone,Uremia,LLT,label_confirmed
oxycodone,Azotaemia,PT,label_confirmed
oxycodone,Urethral stenosis,LLT,label_confirmed
oxycodone,Urethral stenosis,PT,label_confirmed
oxycodone,Vasodilation,LLT,label_confirmed
oxycodone,Vasodilation procedure,PT,label_confirmed
oxycodone,Weight decreased,LLT,label_confirmed
oxycodone,Weight decreased,PT,label_confirmed
oxycodone,Wheezing,LLT,label_confirmed
oxycodone,Wheezing,PT,label_confirmed
oxycodone,Yawning,LLT,label_confirmed
oxycodone,Yawning,PT,label_confirmed
oxycodone,Withdrawal symptom,LLT,label_confirmed
oxycodone,Accidental overdose,LLT,label_confirmed
oxycodone,Accidental overdose,PT,label_confirmed
oxycodone,Gastric atony,LLT,label_confirmed
oxycodone,Impaired gastric emptying,PT,label_confirmed
oxycodone,Gastric atony,PT,label_confirmed
oxycodone,Respiratory arrest,LLT,label_confirmed
oxycodone,Respiratory arrest,PT,label_confirmed
oxycodone,Acute pain,LLT,label_confirmed
oxycodone,Pain,PT,label_confirmed
oxycodone,Brain cancer metastatic,LLT,label_confirmed
oxycodone,Brain cancer metastatic,PT,label_confirmed
oxycodone,Metastases to central nervous system,PT,label_confirmed
oxycodone,Chest tightness,LLT,label_confirmed
oxycodone,Chest discomfort,PT,label_confirmed
oxycodone,Cutis anserina,LLT,label_confirmed
oxycodone,Ache,LLT,label_confirmed
oxycodone,Tranquillisation excessive,LLT,label_confirmed
oxycodone,Sedation,PT,label_confirmed
oxycodone,Fullness abdominal,LLT,label_confirmed
oxycodone,Abdominal distension,PT,label_confirmed
oxycodone,Skin cold clammy,LLT,label_confirmed
oxycodone,Cold sweat,PT,label_confirmed
oxycodone,Early satiety,LLT,label_confirmed
oxycodone,Early satiety,PT,label_confirmed
oxycodone,Dependence psychological,LLT,label_confirmed
oxycodone,Drug dependence,PT,label_confirmed
oxycodone,Dependence physiological,LLT,label_confirmed
oxycodone,Dependence,PT,label_confirmed
oxycodone,Stomach cramps,LLT,label_confirmed
oxycodone,Abdominal pain upper,PT,label_confirmed
oxycodone,Unsteadiness,LLT,label_confirmed
oxycodone,Balance disorder,PT,label_confirmed
oxycodone,Delayed gastric emptying,LLT,label_confirmed
oxycodone,Substance abuse,LLT,label_confirmed
oxycodone,Substance abuse,PT,label_confirmed
oxycodone,Bedridden,LLT,label_confirmed
oxycodone,Bedridden,PT,label_confirmed
oxycodone,Pain worsened,LLT,label_confirmed
oxycodone,Breakthrough pain,LLT,label_confirmed
oxycodone,Breakthrough pain,PT,label_confirmed
oxycodone,Respiratory failure,LLT,label_confirmed
oxycodone,Respiratory failure,PT,label_confirmed
oxycodone,Rhinorrhoea,LLT,label_confirmed
oxycodone,Rhinorrhoea,PT,label_confirmed
oxycodone,Nasopharyngitis,PT,label_confirmed
oxycodone,Respiration abnormal,LLT,label_confirmed
oxycodone,Respiratory disorder,PT,label_confirmed
oxycodone,Respiration abnormal,PT,label_confirmed
oxycodone,Tumour invasion,LLT,label_confirmed
oxycodone,Tumour invasion,PT,label_confirmed
oxycodone,Drug dependence,LLT,label_confirmed
oxycodone,Circulatory depression,LLT,label_confirmed
oxycodone,Cardiovascular insufficiency,PT,label_confirmed
oxycodone,Opioid naive,LLT,label_confirmed
oxycodone,Therapy naive,PT,label_confirmed
oxycodone,Appetite absent,LLT,label_confirmed
sildenafil,Anorexia,LLT,label_confirmed
sildenafil,Decreased appetite,PT,label_confirmed
sildenafil,Contusion,LLT,label_confirmed
sildenafil,Contusion,PT,label_confirmed
sildenafil,Endocrine disorder,LLT,label_confirmed
sildenafil,Endocrine disorder,PT,label_confirmed
sildenafil,Haemoptysis,LLT,label_confirmed
sildenafil,Haemoptysis,PT,label_confirmed
sildenafil,Pulmonary hypertension,LLT,label_confirmed
sildenafil,Pulmonary hypertension,PT,label_confirmed
sildenafil,Hyperthyroidism,LLT,label_confirmed
sildenafil,Hyperthyroidism,PT,label_confirmed
sildenafil,Hypokalaemia,LLT,label_confirmed
sildenafil,Hypokalaemia,PT,label_confirmed
sildenafil,Renal failure,LLT,label_confirmed
sildenafil,Renal failure,PT,label_confirmed
sildenafil,Shoulder pain,LLT,label_confirmed
sildenafil,Musculoskeletal pain,PT,label_confirmed
sildenafil,Weight increased,LLT,label_confirmed
sildenafil,Weight increased,PT,label_confirmed
sildenafil,Lower respiratory tract infection,LLT,label_confirmed
sildenafil,Lower respiratory tract infection,PT,label_confirmed
sildenafil,Pulmonary haemorrhage,LLT,label_confirmed
sildenafil,Pulmonary haemorrhage,PT,label_confirmed
sildenafil,Malaise,LLT,label_confirmed
sildenafil,Malaise,PT,label_confirmed
sildenafil,Discomfort,PT,label_confirmed
sildenafil,Ill-defined disorder,PT,label_confirmed
sildenafil,Feeling abnormal,PT,label_confirmed
sildenafil,Pain in jaw,LLT,label_confirmed
sildenafil,Pain in jaw,PT,label_confirmed
sildenafil,Hypoxia,LLT,label_confirmed
sildenafil,Hypoxia,PT,label_confirmed
sildenafil,Anxiety depression,LLT,label_confirmed
sildenafil,Depression,PT,label_confirmed
sildenafil,Fluid overload,LLT,label_confirmed
